what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604065402376
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604065403963
closed,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604065404064
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065433168
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065441474
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065443959
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065551546
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1604065556541
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065559946
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065562675
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1604065562771
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065566665
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065570261
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065573081
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065599849
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065609881
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065653523
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604065656283
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604065665349
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604065668170
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604065684452
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604065684893
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604065695431
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604065698502
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604065699980
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604065700457
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.undo",1604065701319
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065710228
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065852614
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604065855110
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065857290
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065865371
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065867284
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065877859
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065879928
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065902069
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065903773
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065911452
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604065912206
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066006930
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066010961
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066033737
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066043030
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066074372
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066082250
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066120918
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066122023
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066127420
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066128910
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066135019
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066137320
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066142558
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066144111
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066150287
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066152618
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066156835
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066161919
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066171820
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604066178174
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066178733
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066183537
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.edit.copy",1604066187340
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066187869
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066306280
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604066309440
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066312553
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066327656
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604066349914
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604066355196
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066371864
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066387170
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066388512
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066394363
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066395109
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066499604
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604066503139
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604066505453
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604066505698
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604066518751
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066522228
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066527588
executed,command,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.edit.text.java.rename.element",1604066527618
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604066530379
executed,command,org.eclipse.ui,3.117.0.v20200518-1705,"org.eclipse.ui.file.save",1604066562128
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066587356
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066973611
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604066979257
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066995675
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066996772
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604066997596
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604067082165
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604067084522
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604067093268
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604067096011
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604067097286
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604067107565
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604067108964
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604067114466
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604067115858
