what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079248756
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079255651
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079256434
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079266355
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079267455
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079302761
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079304919
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079311290
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079314259
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079319259
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079321254
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079328740
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079329827
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079335605
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079337386
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079347658
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079351148
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079359570
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079362180
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079369353
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079371184
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079391586
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079393503
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079629066
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079635688
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079641177
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604079641892
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080116260
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604080117177
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604080117495
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604080117799
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080118973
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080120304
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080121730
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080122494
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080123156
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080194298
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604080197679
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604080198205
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604080198501
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080199705
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080201053
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080202303
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080203051
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080203698
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080319417
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604080321754
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604080322004
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604080322286
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080323266
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080330271
activated,view,org.eclipse.ui.navigator.resources,3.7.300.v20200417-1241,"org.eclipse.ui.navigator.ProjectExplorer",1604080332898
opened,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604080333157
activated,editor,org.eclipse.jdt.ui,3.21.100.v20200602-0959,"org.eclipse.jdt.ui.CompilationUnitEditor",1604080333430
deactivated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080334346
activated,workbench,org.eclipse.ui.workbench,3.119.0.v20200521-1247,"",1604080389252
